Date,Open,High,Low,Close,Adj Close,Volume
1/9/2011,11613.29981,11716.83984,11488.45996,11493.57031,11493.57031,178110000
2/9/2011,11492.05957,11492.13965,11211.34961,11240.25977,11240.25977,174660000
6/9/2011,11237.30957,11237.45996,10932.53027,11139.29981,11139.29981,217420000
7/9/2011,11137.62988,11414.86035,11137.62988,11414.86035,11414.86035,166320000
8/9/2011,11414.86035,11477.29981,11283.74023,11295.80957,11295.80957,173040000
9/9/2011,11294.59961,11294.83008,10935.63965,10992.12988,10992.12988,228170000
12/9/2011,10990.00977,11062.03027,10824.75977,11061.12012,11061.12012,197160000
13/9/2011,11054.99023,11140.84961,10987.17969,11105.84961,11105.84961,189980000
14/9/2011,11106.83008,11386.78027,10993.83984,11246.73047,11246.73047,192600000
15/9/2011,11247.71973,11433.40039,11247.49023,11433.17969,11433.17969,172080000
16/9/2011,11433.70996,11532.46973,11407.41016,11509.08984,11509.08984,425900000
19/9/2011,11506.82031,11506.82031,11255.25,11401.00977,11401.00977,157580000
20/9/2011,11401.46973,11550.21973,11373.91992,11408.66016,11408.66016,157060000
21/9/2011,11408.58008,11447.86035,11117.28027,11124.83984,11124.83984,221860000
22/9/2011,11121.88965,11122.12012,10597.13965,10733.83008,10733.83008,306170000
23/9/2011,10732.76953,10808.49023,10638.73047,10771.48047,10771.48047,223140000
26/9/2011,10771.78027,11057.49023,10771.78027,11043.86035,11043.86035,225620000
27/9/2011,11045.23047,11369.29981,11045.23047,11190.69043,11190.69043,212700000
28/9/2011,11189.09961,11317.08008,10996.98047,11010.90039,11010.90039,172410000
29/9/2011,11012.79004,11271.13965,10965.4502,11153.98047,11153.98047,191340000
30/9/2011,11152.32031,11152.38965,10909.51953,10913.37988,10913.37988,213200000
3/10/2011,10912.09961,10979.19043,10653.33984,10655.29981,10655.29981,242870000
4/10/2011,10651.44043,10825.44043,10404.49023,10808.70996,10808.70996,267440000
5/10/2011,10800.46973,10950.88965,10738.09961,10939.9502,10939.9502,226440000
6/10/2011,10939.87012,11132.59961,10858.66992,11123.33008,11123.33008,190030000
7/10/2011,11123.41016,11232.04981,11051.12988,11103.12012,11103.12012,188080000
10/10/2011,11104.55957,11433.33008,11104.55957,11433.17969,11433.17969,144270000
11/10/2011,11432.79981,11447.86035,11365.66992,11416.29981,11416.29981,133360000
12/10/2011,11417.36035,11625.29981,11417.28027,11518.84961,11518.84961,188130000
13/10/2011,11518.08984,11518.08984,11377.82031,11478.12988,11478.12988,143990000
14/10/2011,11478.96973,11646.83008,11478.66016,11644.49023,11644.49023,133570000
17/10/2011,11643.34961,11643.34961,11378.34961,11397,11397,140360000
18/10/2011,11396.16992,11652.74023,11296.12012,11577.04981,11577.04981,201410000
19/10/2011,11577.54004,11633.7002,11469.16992,11504.62012,11504.62012,169580000
20/10/2011,11502.12988,11581.25,11391.13965,11541.78027,11541.78027,166100000
21/10/2011,11543.21973,11812.45996,11542.83984,11808.79004,11808.79004,264000000
24/10/2011,11807.95996,11940.75,11805.76953,11913.62012,11913.62012,161870000
25/10/2011,11912.62988,11912.86035,11682.51953,11706.62012,11706.62012,161450000
26/10/2011,11707.75977,11891.20996,11694.36035,11869.04004,11869.04004,183730000
27/10/2011,11872.07031,12284.30957,11872.07031,12208.54981,12208.54981,251640000
28/10/2011,12207.33984,12251.91992,12164.24023,12231.11035,12231.11035,163620000
31/10/2011,12229.21973,12229.29004,11954.41016,11955.00977,11955.00977,185790000
1/11/2011,11951.53027,11951.75977,11630.03027,11657.95996,11657.95996,218290000
2/11/2011,11658.49023,11876.83008,11658.49023,11836.04004,11836.04004,154140000
3/11/2011,11835.58984,12065.92969,11835.42969,12044.46973,12044.46973,158170000
4/11/2011,12043.41016,12043.49023,11850.30957,11983.24023,11983.24023,126150000
7/11/2011,11983.01953,12074.44043,11880.69043,12068.38965,12068.38965,122110000
8/11/2011,12055.51953,12187.50977,12002.16992,12170.17969,12170.17969,144950000
9/11/2011,12166.40039,12166.40039,11736.92969,11780.94043,11780.94043,180200000
10/11/2011,11780.03027,11961.13965,11779.87988,11893.86035,11893.86035,165250000
11/11/2011,11896.28027,12179.71973,11896.28027,12153.67969,12153.67969,134520000
14/11/2011,12153,12170.55957,12027.03027,12078.98047,12078.98047,119610000
15/11/2011,12077.91992,12165.11035,12001.25977,12096.16016,12096.16016,14510000
16/11/2011,12084.74023,12109.03027,11890.57031,11905.58984,11905.58984,166220000
17/11/2011,11905.66992,11948.42969,11676.34961,11770.73047,11770.73047,169830000
18/11/2011,11768.98047,11854.80957,11755.82031,11796.16016,11796.16016,181240000
21/11/2011,11795.54981,11795.7002,11454.07031,11547.30957,11547.30957,170960000
22/11/2011,11542.38965,11571.75,11433.96973,11493.71973,11493.71973,148570000
23/11/2011,11492.74023,11492.82031,11257.54981,11257.54981,11257.54981,152220000
25/11/2011,11251.87988,11361.46973,11231.42969,11231.65039,11231.65039,87480000
28/11/2011,11232.46973,11562.09961,11232.16016,11523.00977,11523.00977,204950000
29/11/2011,11523.00977,11624.00977,11517.04004,11555.62988,11555.62988,156950000
30/11/2011,11559.26953,12045.67969,11559.26953,12045.67969,12045.67969,286790000
1/12/2011,12046.20996,12062.63965,11974.62012,12020.03027,12020.03027,143700000
2/12/2011,12022.37012,12146.67969,12007.12012,12019.41992,12019.41992,150110000
5/12/2011,12021.54004,12186.53027,12021.45996,12097.83008,12097.83008,153830000
6/12/2011,12097.75,12215.70996,12076.70996,12150.12988,12150.12988,145920000
7/12/2011,12144.41016,12257.66992,12060.37012,12196.37012,12196.37012,168440000
8/12/2011,12195.91016,12195.91016,11966.21973,11997.7002,11997.7002,165880000
9/12/2011,11996.03027,12212.83008,11995.50977,12184.25977,12184.25977,154250000
12/12/2011,12181.08008,12181.37988,11940.86035,12021.38965,12021.38965,149050000
13/12/2011,12018.66016,12147.7002,11904.37988,11954.94043,11954.94043,171910000
14/12/2011,11949.71973,11950.01953,11786.46973,11823.48047,11823.48047,161240000
15/12/2011,11825.29004,11967.83984,11825.21973,11868.80957,11868.80957,136930000
16/12/2011,11870.25,11968.17969,11819.30957,11866.38965,11866.38965,389520000
19/12/2011,11866.54004,11925.87988,11735.19043,11766.25977,11766.25977,135170000
20/12/2011,11769.20996,12117.12988,11768.83008,12103.58008,12103.58008,165180000
21/12/2011,12103.58008,12119.7002,11999.44043,12107.74023,12107.74023,163250000
22/12/2011,12107.58984,12182.70996,12107.37012,12169.65039,12169.65039,151610000
23/12/2011,12169.87988,12297.44043,12169.79981,12294,12294,80420000
27/12/2011,12293.46973,12328.46973,12269.96973,12291.34961,12291.34961,95980000
28/12/2011,12288.84961,12299.11035,12140.16992,12151.41016,12151.41016,84010000
29/12/2011,12152.32031,12293.95996,12152.08984,12287.04004,12287.04004,8410000
30/12/2011,12286.28027,12290.05957,12213.78027,12217.55957,12217.55957,96670000
3/1/2012,12221.19043,12479.65039,12221.19043,12397.37988,12397.37988,152560000
4/1/2012,12392.45996,12430,12337.25,12418.41992,12418.41992,145130000
5/1/2012,12418.41992,12435.98047,12283.90039,12415.7002,12415.7002,158440000
6/1/2012,12407.4502,12415.24023,12332.41016,12359.91992,12359.91992,131120000
9/1/2012,12359.30957,12409.08008,12333.84961,12392.69043,12392.69043,122200000
10/1/2012,12394.50977,12514.69043,12394.50977,12462.46973,12462.46973,141230000
11/1/2012,12459.51953,12462.58008,12399.00977,12449.4502,12449.4502,130260000
12/1/2012,12449.91016,12483.7002,12385.08008,12471.01953,12471.01953,128230000
13/1/2012,12469.95996,12470.12012,12311.79004,12422.05957,12422.05957,161470000
17/1/2012,12423.12012,12573.65039,12423.12012,12482.07031,12482.07031,148670000
18/1/2012,12474.69043,12582.28027,12453.2002,12578.9502,12578.9502,154170000
19/1/2012,12578.19043,12625.79981,12563.58008,12623.98047,12623.98047,148030000
20/1/2012,12623.83008,12720.48047,12620.75977,12720.48047,12720.48047,255110000
23/1/2012,12720.25,12764.49023,12665.83008,12708.82031,12708.82031,149860000
24/1/2012,12708.37012,12708.51953,12613.54004,12675.75,12675.75,125420000
25/1/2012,12673.62988,12778.25977,12580.12012,12758.84961,12758.84961,135430000
26/1/2012,12756.95996,12841.9502,12695.16016,12734.62988,12734.62988,130840000
27/1/2012,12733.9502,12733.9502,12630.71973,12660.45996,12660.45996,164410000
30/1/2012,12659.16992,12659.32031,12529.41016,12653.71973,12653.71973,130430000
31/1/2012,12654.78027,12720.09961,12567.33008,12632.91016,12632.91016,168070000
1/2/2012,12632.75977,12784.62012,12632.75977,12716.45996,12716.45996,143500000
2/2/2012,12716.54004,12741.88965,12676.04981,12705.41016,12705.41016,114360000
3/2/2012,12705.04004,12869.9502,12704.95996,12862.23047,12862.23047,142840000
6/2/2012,12860.71973,12860.79004,12793.42969,12845.12988,12845.12988,108040000
7/2/2012,12844.37012,12903.70996,12782.57031,12878.2002,12878.2002,116150000
8/2/2012,12865.79004,12893.63965,12817.69043,12883.9502,12883.9502,138250000
9/2/2012,12884.41016,12924.70996,12846.41016,12890.45996,12890.45996,157080000
10/2/2012,12889.54981,12889.62988,12743.55957,12801.23047,12801.23047,123620000
13/2/2012,12799.11035,12887.92969,12799.11035,12874.04004,12874.04004,112240000
14/2/2012,12871.76953,12878.87988,12786.92969,12878.28027,12878.28027,120050000
15/2/2012,12864.65039,12899.46973,12753.62012,12780.9502,12780.9502,127560000
16/2/2012,12779.80957,12914,12779.58008,12904.08008,12904.08008,134450000
17/2/2012,12903.33008,12967.91992,12903.25,12949.87012,12949.87012,234650000
21/2/2012,12949.33984,13005.04004,12926.11035,12965.69043,12965.69043,164780000
22/2/2012,12966.21973,12977.91016,12914.83008,12938.66992,12938.66992,124200000
23/2/2012,12937.08008,12996.08008,12882.66992,12984.69043,12984.69043,120480000
24/2/2012,12981.2002,13013.82031,12950.58984,12982.9502,12982.9502,89440000
27/2/2012,12981.12988,13027.51953,12882.58984,12981.50977,12981.50977,143530000
28/2/2012,12976.74023,13021.50977,12952.82031,13005.12012,13005.12012,114490000
29/2/2012,13005.41992,13055.75,12929.66016,12952.07031,12952.07031,182460000
1/3/2012,12952.29004,13032.66992,12943.05957,12980.29981,12980.29981,139670000
2/3/2012,12980.75,12997.50977,12927.76953,12977.57031,12977.57031,93900000
5/3/2012,12977.33984,12977.33984,12883.91016,12962.80957,12962.80957,108630000
6/3/2012,12958.65039,12958.73047,12734.86035,12759.15039,12759.15039,142330000
7/3/2012,12756.12012,12857.73047,12751.50977,12837.33008,12837.33008,175110000
8/3/2012,12835.53027,12937.19043,12835.53027,12907.94043,12907.94043,103530000
9/3/2012,12908.62012,12968.79004,12906.42969,12922.01953,12922.01953,103240000
12/3/2012,12920.58008,12976.36035,12919.98047,12959.70996,12959.70996,100000000
13/3/2012,12953.2002,13180.40039,12953.12988,13177.67969,13177.67969,163130000
14/3/2012,13177.15039,13221.26953,13166.25,13194.09961,13194.09961,163610000
15/3/2012,13192.96973,13253.50977,13170.19043,13252.75977,13252.75977,161650000
16/3/2012,13253.50977,13289.08008,13231.4502,13232.62012,13232.62012,392620000
19/3/2012,13231.94043,13269.70996,13208.62988,13239.12988,13239.12988,147120000
20/3/2012,13238.4502,13238.4502,13123.37988,13170.19043,13170.19043,131660000
21/3/2012,13170.79004,13190.01953,13112.92969,13124.62012,13124.62012,124860000
22/3/2012,13124.40039,13124.46973,13017.41992,13046.13965,13046.13965,122060000
23/3/2012,13045.99023,13099.91016,13002.76953,13080.73047,13080.73047,129930000
26/3/2012,13082.62012,13243.86035,13082.38965,13241.62988,13241.62988,122080000
27/3/2012,13242.08984,13264.98047,13194.33008,13197.73047,13197.73047,129280000
28/3/2012,13195.38965,13212.63965,13069.25977,13126.20996,13126.20996,141540000
29/3/2012,13125.99023,13151.57031,13032.66992,13145.82031,13145.82031,136250000
30/3/2012,13147.94043,13224.49023,13147.78027,13212.04004,13212.04004,171190000
2/4/2012,13211.36035,13297.11035,13153.69043,13264.49023,13264.49023,108790000
3/4/2012,13258.95996,13265.36035,13131.20996,13199.54981,13199.54981,123980000
4/4/2012,13198.19043,13198.19043,13020.86035,13074.75,13074.75,125000000
5/4/2012,13067.17969,13088.11035,13012.45996,13060.13965,13060.13965,109530000
9/4/2012,13057.57031,13057.71973,12903.78027,12929.58984,12929.58984,105580000
10/4/2012,12929.44043,12929.58984,12710.55957,12715.92969,12715.92969,159290000
11/4/2012,12716.91992,12844.82031,12716.91992,12805.38965,12805.38965,125210000
12/4/2012,12806.4502,12986.95996,12806.29981,12986.58008,12986.58008,119780000
13/4/2012,12986.2002,12986.34961,12845.28027,12849.58984,12849.58984,140990000
16/4/2012,12850.87988,12986.76953,12850.79981,12921.41016,12921.41016,120990000
17/4/2012,12921.79004,13131.36035,12921.79004,13115.54004,13115.54004,115320000
18/4/2012,13114.55957,13114.55957,13027.49023,13032.75,13032.75,113520000
19/4/2012,13028.73047,13080.2002,12896.82031,12964.09961,12964.09961,139810000
20/4/2012,12964.48047,13082.54004,12964.25,13029.25977,13029.25977,212080000
23/4/2012,13028.2002,13028.2002,12845.58008,12927.16992,12927.16992,139370000
24/4/2012,12927.76953,13050.29981,12926.49023,13001.55957,13001.55957,134110000
25/4/2012,12997.69043,13105.7002,12993.59961,13090.71973,13090.71973,135260000
26/4/2012,13090.11035,13227.82031,13075.95996,13204.62012,13204.62012,107570000
27/4/2012,13204.7002,13266.67969,13192.20996,13228.30957,13228.30957,110850000
30/4/2012,13228.30957,13228.75977,13176.00977,13213.62988,13213.62988,127870000
1/5/2012,13214.16016,13338.66016,13174.65039,13279.32031,13279.32031,123400000
2/5/2012,13278.11035,13278.11035,13192.20996,13268.57031,13268.57031,100770000
3/5/2012,13267.58984,13284.08984,13175.63965,13206.58984,13206.58984,102090000
4/5/2012,13204.62012,13205,13022.33984,13038.26953,13038.26953,113790000
7/5/2012,13035.84961,13049.08984,12970,13008.53027,13008.53027,110080000
8/5/2012,13000.73047,13000.73047,12810.38965,12932.08984,12932.08984,138620000
9/5/2012,12921.80957,12921.80957,12748.48047,12835.05957,12835.05957,147460000
10/5/2012,12831.58008,12931.70996,12820.29981,12855.04004,12855.04004,151650000
11/5/2012,12851.79004,12918.00977,12779.28027,12820.59961,12820.59961,148370000
14/5/2012,12818.49023,12818.86035,12661.48047,12695.34961,12695.34961,143190000
15/5/2012,12695.04981,12758.42969,12608.16016,12632,12632,156060000
16/5/2012,12617.32031,12722.62988,12597.33984,12598.54981,12598.54981,143130000
17/5/2012,12598.32031,12611.41992,12440.51953,12442.49023,12442.49023,147430000
18/5/2012,12443.01953,12492.96973,12336.75977,12369.37988,12369.37988,240720000
21/5/2012,12369.15039,12508.11035,12367.71973,12504.48047,12504.48047,142110000
22/5/2012,12505.37988,12575.95996,12447.33008,12502.80957,12502.80957,133650000
23/5/2012,12501.51953,12508.29981,12311.55957,12496.15039,12496.15039,152190000
24/5/2012,12491.91016,12539.58984,12419.62988,12529.75,12529.75,126810000
25/5/2012,12530.74023,12533.12012,12421.53027,12454.83008,12454.83008,93000000
29/5/2012,12454.83008,12611.61035,12454.59961,12580.69043,12580.69043,107510000
30/5/2012,12579.01953,12579.09961,12396.40039,12419.86035,12419.86035,122830000
31/5/2012,12414.41016,12489.87012,12316.48047,12393.4502,12393.4502,205140000
1/6/2012,12391.55957,12391.62988,12107.48047,12118.57031,12118.57031,162940000
4/6/2012,12119.84961,12143.69043,12035.08984,12101.45996,12101.45996,126440000
5/6/2012,12101.08008,12147.54981,12072.16992,12127.9502,12127.9502,108970000
6/6/2012,12125,12414.79004,12125,12414.79004,12414.79004,140110000
7/6/2012,12416.53027,12555.25977,12416.53027,12460.95996,12460.95996,131150000
8/6/2012,12460.80957,12554.2002,12398.44043,12554.2002,12554.2002,111810000
11/6/2012,12553.80957,12650.46973,12398.48047,12411.23047,12411.23047,121060000
12/6/2012,12412.07031,12577.01953,12411.91016,12573.79981,12573.79981,111360000
13/6/2012,12566.37988,12598.25,12453.69043,12496.37988,12496.37988,125780000
14/6/2012,12497.88965,12698.67969,12497.66016,12651.91016,12651.91016,128640000
15/6/2012,12652.20996,12774.7002,12651.37988,12767.16992,12767.16992,284290000
18/6/2012,12767.01953,12781.92969,12696.17969,12741.82031,12741.82031,111280000
19/6/2012,12744.62012,12898.94043,12744.46973,12837.33008,12837.33008,125180000
20/6/2012,12837.09961,12877.17969,12744.91992,12824.38965,12824.38965,119110000
21/6/2012,12823.09961,12857.38965,12561.45996,12573.57031,12573.57031,146750000
22/6/2012,12574.82031,12674.08008,12574.66992,12640.78027,12640.78027,209990000
25/6/2012,12639.79981,12639.87012,12458.00977,12502.66016,12502.66016,134090000
26/6/2012,12503.57031,12576.41016,12452.03027,12534.66992,12534.66992,109270000
27/6/2012,12532.92969,12646.87012,12532.70996,12627.00977,12627.00977,97950000
28/6/2012,12626.25,12626.25,12450.16992,12602.25977,12602.25977,125870000
29/6/2012,12604.59961,12880.38965,12604.53027,12880.08984,12880.08984,191630000
2/7/2012,12879.70996,12902.12012,12795.48047,12871.38965,12871.38965,109640000
3/7/2012,12868.05957,12946.2002,12845.28027,12943.66016,12943.66016,63850000
5/7/2012,12941.84961,12961.29981,12852.24023,12896.66992,12896.66992,97800000
6/7/2012,12889.40039,12889.40039,12702.99023,12772.46973,12772.46973,96760000
9/7/2012,12772.01953,12772.01953,12686.57031,12736.29004,12736.29004,100150000
10/7/2012,12733.87012,12830.29004,12606.91016,12653.12012,12653.12012,114760000
11/7/2012,12653.04004,12661.96973,12534.33008,12604.53027,12604.53027,128420000
12/7/2012,12602.70996,12630.63965,12492.25,12573.26953,12573.26953,142760000
13/7/2012,12573.73047,12784.73047,12573.04004,12777.08984,12777.08984,121080000
16/7/2012,12776.33008,12779.58008,12690.04981,12727.20996,12727.20996,93500000
17/7/2012,12728.73047,12829.23047,12645.09961,12805.54004,12805.54004,119620000
18/7/2012,12796.98047,12921.94043,12754.61035,12908.7002,12908.7002,130070000
19/7/2012,12909.61035,12977.57031,12889.92969,12943.36035,12943.36035,139480000
20/7/2012,12942.67969,12942.83008,12810.34961,12822.57031,12822.57031,210770000
23/7/2012,12820.4502,12820.4502,12583.41016,12721.45996,12721.45996,137760000
24/7/2012,12720.92969,12730.08984,12521.83984,12617.32031,12617.32031,131530000
25/7/2012,12617.76953,12732.76953,12617.62012,12676.04981,12676.04981,127320000
26/7/2012,12680.58984,12931.21973,12680.58984,12887.92969,12887.92969,133620000
27/7/2012,12888.91016,13117.74023,12888.53027,13075.66016,13075.66016,161510000
30/7/2012,13075.34961,13128.63965,13042.84961,13073.00977,13073.00977,91730000
31/7/2012,13071.71973,13082.66016,13006.48047,13008.67969,13008.67969,125980000
1/8/2012,13007.46973,13074.83008,12951.16016,12976.12988,12976.12988,132780000
2/8/2012,12969.7002,12969.84961,12778.90039,12878.87988,12878.87988,112770000
3/8/2012,12884.82031,13133.17969,12884.82031,13096.16992,13096.16992,112390000
6/8/2012,13099.87988,13187.28027,13099.71973,13117.50977,13117.50977,84270000
7/8/2012,13118.65039,13215.96973,13118.41992,13168.59961,13168.59961,95240000
8/8/2012,13158.09961,13202.65039,13115.24023,13175.63965,13175.63965,84910000
9/8/2012,13174.73047,13200.23047,13125.08984,13165.19043,13165.19043,84350000
10/8/2012,13163.15039,13208.21973,13094.95996,13207.9502,13207.9502,86640000
13/8/2012,13204.92969,13205.00977,13112.94043,13169.42969,13169.42969,67550000
14/8/2012,13168.11035,13223.00977,13142.09961,13172.13965,13172.13965,84430000
15/8/2012,13157.46973,13192.88965,13138.23047,13164.78027,13164.78027,77130000
16/8/2012,13163.24023,13269.34961,13145.84961,13250.11035,13250.11035,114580000
17/8/2012,13251.2002,13281.32031,13244.84961,13275.2002,13275.2002,138550000
20/8/2012,13274.58008,13276.15039,13230.05957,13271.63965,13271.63965,87590000
21/8/2012,13272.09961,13330.75977,13186.59961,13203.58008,13203.58008,117060000
22/8/2012,13198.30957,13205.05957,13120.33984,13172.75977,13172.75977,111220000
23/8/2012,13171.37012,13171.37012,13046.45996,13057.45996,13057.45996,108800000
24/8/2012,13052.82031,13175.50977,13027.2002,13157.96973,13157.96973,88030000
27/8/2012,13157.74023,13176.16992,13115.45996,13124.66992,13124.66992,96070000
28/8/2012,13122.74023,13147.32031,13081.12012,13102.99023,13102.99023,81630000
29/8/2012,13103.45996,13144.80957,13081.26953,13107.48047,13107.48047,91530000
30/8/2012,13101.29004,13101.37012,12978.91016,13000.70996,13000.70996,89980000
31/8/2012,13002.71973,13151.87012,13002.63965,13090.83984,13090.83984,119780000
4/9/2012,13092.15039,13092.38965,12977.08984,13035.94043,13035.94043,103920000
5/9/2012,13036.08984,13095.91016,13018.74023,13047.48047,13047.48047,92550000
6/9/2012,13045.23047,13294.12988,13045.08008,13292,13292,128650000
7/9/2012,13289.53027,13320.26953,13266.21973,13306.63965,13306.63965,142210000
10/9/2012,13308.55957,13324.09961,13251.38965,13254.29004,13254.29004,123810000
11/9/2012,13254.59961,13354.33984,13253.20996,13323.36035,13323.36035,104920000
12/9/2012,13321.62012,13373.62012,13317.51953,13333.34961,13333.34961,111520000
13/9/2012,13329.70996,13573.33008,13325.11035,13539.86035,13539.86035,151770000
14/9/2012,13540.40039,13653.24023,13533.94043,13593.37012,13593.37012,185160000
17/9/2012,13588.57031,13593.15039,13526.66992,13553.09961,13553.09961,128020000
18/9/2012,13552.33008,13582.12012,13517.80957,13564.63965,13564.63965,120720000
19/9/2012,13565.41016,13626.48047,13556.74023,13577.95996,13577.95996,116210000
20/9/2012,13575.16992,13599.01953,13503,13596.92969,13596.92969,117910000
21/9/2012,13597.24023,13647.09961,13571.53027,13579.46973,13579.46973,429610000
24/9/2012,13577.84961,13601.90039,13521.67969,13558.91992,13558.91992,120370000
25/9/2012,13559.91992,13620.20996,13457.25,13457.54981,13457.54981,138630000
26/9/2012,13458.62988,13480.37012,13406.91016,13413.50977,13413.50977,124350000
27/9/2012,13413.46973,13522.83008,13413.46973,13485.96973,13485.96973,113990000
28/9/2012,13485.88965,13487.66016,13367.26953,13437.12988,13437.12988,146950000
1/10/2012,13437.66016,13598.25,13437.66016,13515.11035,13515.11035,106120000
2/10/2012,13515.29981,13567.05957,13424.91992,13482.36035,13482.36035,90730000
3/10/2012,13479.20996,13536.26953,13439.12012,13494.61035,13494.61035,103890000
4/10/2012,13495.17969,13594.33008,13495.17969,13575.36035,13575.36035,106390000
5/10/2012,13569.17969,13661.87012,13568.75,13610.15039,13610.15039,115500000
8/10/2012,13589.25977,13610.37988,13552.08984,13583.65039,13583.65039,71300000
9/10/2012,13582.87988,13592.33008,13473.30957,13473.53027,13473.53027,103630000
10/10/2012,13473.53027,13478.83008,13327.62012,13344.96973,13344.96973,101120000
11/10/2012,13346.28027,13428.49023,13326.12012,13326.38965,13326.38965,86630000
12/10/2012,13325.62012,13401.32031,13296.42969,13328.84961,13328.84961,113740000
15/10/2012,13329.54004,13437.66016,13325.92969,13424.23047,13424.23047,114880000
16/10/2012,13423.83984,13556.37012,13423.75977,13551.78027,13551.78027,113450000
17/10/2012,13539.62988,13561.65039,13468.90039,13557,13557,135570000
18/10/2012,13553.24023,13588.73047,13510.92969,13548.94043,13548.94043,128410000
19/10/2012,13545.33008,13545.49023,13312.21973,13343.50977,13343.50977,239080000
22/10/2012,13344.28027,13368.54981,13235.15039,13345.88965,13345.88965,121880000
23/10/2012,13344.90039,13344.90039,13083.28027,13102.53027,13102.53027,122220000
24/10/2012,13103.53027,13155.20996,13063.62988,13077.33984,13077.33984,110670000
25/10/2012,13079.63965,13214.11035,13017.37012,13103.67969,13103.67969,114590000
26/10/2012,13104.21973,13151.71973,13040.16992,13107.20996,13107.20996,134640000
31/10/2012,13107.44043,13189.08008,13052.07031,13096.45996,13096.45996,138160000
1/11/2012,13099.19043,13273.70996,13099.11035,13232.62012,13232.62012,140510000
2/11/2012,13232.62012,13289.4502,13076.57031,13093.16016,13093.16016,137660000
5/11/2012,13092.28027,13140.58008,13038.70996,13112.44043,13112.44043,95350000
6/11/2012,13112.90039,13290.75,13112.90039,13245.67969,13245.67969,105710000
7/11/2012,13228.24023,13228.32031,12876.59961,12932.73047,12932.73047,164250000
8/11/2012,12932.80957,12980.23047,12811.24023,12811.32031,12811.32031,138350000
9/11/2012,12811.16992,12890.19043,12743.38965,12815.38965,12815.38965,131670000
12/11/2012,12815.92969,12861.28027,12783,12815.08008,12815.08008,62360000
13/11/2012,12808.70996,12898.25,12748.50977,12756.17969,12756.17969,142200000
14/11/2012,12746.54004,12797.73047,12542.67969,12570.9502,12570.9502,162180000
15/11/2012,12571.09961,12600.58984,12496.55957,12542.37988,12542.37988,129150000
16/11/2012,12542.30957,12604.16992,12471.49023,12588.30957,12588.30957,197110000
19/11/2012,12590.23047,12796.19043,12590.23047,12795.95996,12795.95996,136910000
20/11/2012,12790.88965,12808.55957,12701.07031,12788.50977,12788.50977,134160000
21/11/2012,12788.36035,12845.99023,12786.12988,12836.88965,12836.88965,97300000
23/11/2012,12833.12988,13011.4502,12832.98047,13009.53027,13009.53027,61110000
26/11/2012,13008.4502,13008.4502,12900.16992,12967.37012,12967.37012,114360000
27/11/2012,12963.37988,12980.19043,12868.25977,12878.12988,12878.12988,117900000
28/11/2012,12875.55957,12989.09961,12765.32031,12985.11035,12985.11035,131000000
29/11/2012,12977.34961,13062.55957,12961.91992,13021.82031,13021.82031,113620000
30/11/2012,13022.04981,13053.74023,12988.67969,13025.58008,13025.58008,171070000
3/12/2012,13027.73047,13087.32031,12959.41992,12965.59961,12965.59961,112900000
4/12/2012,12966.4502,13022.50977,12940.07031,12951.78027,12951.78027,125290000
5/12/2012,12948.95996,13089.11035,12923.44043,13034.49023,13034.49023,161230000
6/12/2012,13026.19043,13076.87988,13007.83984,13074.04004,13074.04004,116850000
7/12/2012,13072.87012,13157.28027,13072.87012,13155.12988,13155.12988,124130000
10/12/2012,13154.88965,13195.34961,13139.08008,13169.87988,13169.87988,118530000
11/12/2012,13170.33984,13306.57031,13170.33984,13248.44043,13248.44043,124510000
12/12/2012,13250.04981,13329.44043,13227.44043,13245.4502,13245.4502,127510000
13/12/2012,13241.37988,13264.41016,13147.19043,13170.71973,13170.71973,101190000
14/12/2012,13170.79981,13190.41016,13118.45996,13135.00977,13135.00977,117620000
17/12/2012,13135.16992,13244.33008,13134.62988,13235.38965,13235.38965,142980000
18/12/2012,13236.61035,13365.86035,13232.58008,13350.95996,13350.95996,152920000
19/12/2012,13351.04004,13357.7002,13251.74023,13251.96973,13251.96973,149020000
20/12/2012,13246.66992,13314.63965,13216.03027,13311.71973,13311.71973,119800000
21/12/2012,13309.9502,13309.9502,13122.53027,13190.83984,13190.83984,413270000
24/12/2012,13190.15039,13190.37988,13128.54981,13138.92969,13138.92969,47710000
26/12/2012,13138.84961,13174.87988,13076.87012,13114.58984,13114.58984,79410000
27/12/2012,13114.96973,13141.74023,12964.08008,13096.30957,13096.30957,100160000
28/12/2012,13095.08008,13095.45996,12926.86035,12938.11035,12938.11035,85980000
31/12/2012,12938.19043,13109.12988,12883.88965,13104.13965,13104.13965,145740000
2/1/2013,13104.29981,13412.70996,13104.29981,13412.54981,13412.54981,161430000
3/1/2013,13413.00977,13430.59961,13358.29981,13391.36035,13391.36035,129630000
4/1/2013,13391.04981,13447.11035,13376.23047,13435.20996,13435.20996,107590000
7/1/2013,13436.12988,13436.12988,13343.32031,13384.29004,13384.29004,113120000
8/1/2013,13377.41992,13377.41992,13293.12988,13328.84961,13328.84961,129570000
9/1/2013,13329.91992,13416.54981,13329.08008,13390.50977,13390.50977,123070000
10/1/2013,13391.82031,13478.2002,13382.29004,13471.21973,13471.21973,133520000
11/1/2013,13471.4502,13496.67969,13439.96973,13488.42969,13488.42969,119200000
14/1/2013,13488.42969,13520.17969,13459.83984,13507.32031,13507.32031,118460000
